"Team","Season","Conference","Type","Games","Pass_Comp","Pass_Att","Pass_Pct","Pass_Yds","Pass_TD","Rush_Att","Rush_Yds","Rush_Avg","Rush_TD","Total_Plays","Total_Yds","Yards_Per_Play","Pass_First_Down","Rush_First_Down","Penalty_First_Down","Total_First_Down","Penalties","Penalty_Yards","Fumbles","Interceptions","Turnovers"
"virginia",1975,"ACC","Offense",11,13.2,27.5,48,157.5,0.5,45.2,186,4.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1975,"ACC","Defense",11,8.1,13.5,60.1,131.9,0.8,65.1,378,5.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1975,"ACC","Difference",0,5.1,14,-12.1,25.6,-0.3,-19.9,-192,-1.7,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1974,"ACC","Offense",11,13.5,26.8,50.5,164.8,1.4,52.1,178.2,3.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1974,"ACC","Defense",11,9.2,17.4,52.9,134.7,1,52.7,238,4.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1974,"ACC","Difference",0,4.3,9.4,-2.4,30.1,0.4,-0.6,-59.8,-1.1,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1973,"ACC","Offense",11,9.5,22.6,42.2,158.3,0.9,47.7,212.5,4.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1973,"ACC","Defense",11,11.5,20.7,55.3,160.2,1,58.5,258.5,4.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1973,"ACC","Difference",0,-2,1.9,-13.1,-1.9,-0.1,-10.8,-46,0.1,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1972,"ACC","Offense",11,13.9,33.8,41.1,182.8,1.4,40.5,144.3,3.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1972,"ACC","Defense",11,10.5,22.1,47.3,150.5,1.5,53.4,194.4,3.6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1972,"ACC","Difference",0,3.4,11.7,-6.2,32.3,-0.1,-12.9,-50.1,0,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1971,"ACC","Offense",11,10.9,26.2,41.7,134,0.6,44.6,145.5,3.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1971,"ACC","Defense",11,9.9,19.1,51.9,133.8,0.7,53.5,192.4,3.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1971,"ACC","Difference",0,1,7.1,-10.2,0.2,-0.1,-8.9,-46.9,-0.3,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1970,"ACC","Offense",11,12.6,26,48.6,163.2,1.1,47.1,170.3,3.6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1970,"ACC","Defense",11,9.5,21.4,44.3,127.9,1.2,51.9,137.6,2.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1970,"ACC","Difference",0,3.1,4.6,4.3,35.3,-0.1,-4.8,32.7,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1969,"ACC","Offense",10,10.5,22,47.7,125,0.2,56.7,174.5,3.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1969,"ACC","Defense",10,7.2,17.3,41.6,107.3,1,47,128.5,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1969,"ACC","Difference",0,3.3,4.7,6.1,17.7,-0.8,9.7,46,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1968,"ACC","Offense",10,11.8,24.2,48.8,159.4,1.7,57.4,280,4.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1968,"ACC","Defense",10,12.8,29.6,43.2,192.6,1.2,43.6,124.2,2.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1968,"ACC","Difference",0,-1,-5.4,5.6,-33.2,0.5,13.8,155.8,2.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1967,"ACC","Offense",10,7.5,15.8,47.5,101.3,0.4,55.3,209.9,3.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1967,"ACC","Defense",10,7.6,17,44.7,91.8,0.2,45.1,164.4,3.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1967,"ACC","Difference",0,-0.1,-1.2,2.8,9.5,0.2,10.2,45.5,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1966,"ACC","Offense",10,11.6,24.2,47.9,160.4,1.2,40.4,147.9,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1966,"ACC","Defense",10,9.7,18.1,53.6,136.1,1.1,50.3,199.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1966,"ACC","Difference",0,1.9,6.1,-5.7,24.3,0.1,-9.9,-51.8,-0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1965,"ACC","Offense",10,15,28.5,52.6,186.4,0.9,49.4,119.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1965,"ACC","Defense",10,8.5,17.8,47.8,108.1,NA,NA,186.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1965,"ACC","Difference",0,6.5,10.7,4.8,78.3,0.9,49.4,-66.4,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1963,"ACC","Offense",10,5.9,14.5,40.7,73.9,0.2,38.4,103.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1963,"ACC","Defense",10,8.8,20.6,42.7,109.1,NA,48.2,179.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1963,"ACC","Difference",0,-2.9,-6.1,-2,-35.2,0.2,-9.8,-75.5,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1962,"ACC","Offense",10,11.1,20.6,53.9,130.1,0.7,42.5,153.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1962,"ACC","Defense",10,8.8,18.9,46.6,106.8,0.6,45.3,152,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1962,"ACC","Difference",0,2.3,1.7,7.3,23.3,0.1,-2.8,1.5,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1961,"ACC","Offense",10,7.4,17,43.5,80.7,0.6,50.8,136.3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1961,"ACC","Defense",10,9.6,20,48,139.6,1.1,38.8,149.8,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1961,"ACC","Difference",0,-2.2,-3,-4.5,-58.9,-0.5,12,-13.5,-1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1959,"ACC","Offense",10,11.2,22.7,49.3,116.8,0.3,38.9,93.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1959,"ACC","Defense",10,7.4,15.3,48.4,138.3,1.7,54.1,278.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1959,"ACC","Difference",0,3.8,7.4,0.9,-21.5,-1.4,-15.2,-184.8,-2.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1958,"ACC","Offense",10,13.7,28,48.9,138.5,0.6,37.1,99,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1958,"ACC","Defense",10,8.8,17,51.8,141.4,1.2,51.8,243.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1958,"ACC","Difference",0,4.9,11,-2.9,-2.9,-0.6,-14.7,-144.6,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1957,"ACC","Offense",10,7.5,18.7,40.1,93.8,0.6,47.5,154.8,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1957,"ACC","Defense",10,4.7,12.1,38.8,73.8,0.8,56.2,225.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1957,"ACC","Difference",0,2.8,6.6,1.3,20,-0.2,-8.7,-70.4,-0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1956,"ACC","Offense",10,7.8,17.7,44.1,92.3,0.2,48,147.5,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1956,"ACC","Defense",10,5.8,12.3,47.2,88.3,0.6,48.4,182,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia",1956,"ACC","Difference",0,2,5.4,-3.1,4,-0.4,-0.4,-34.5,-0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1981,"Southern","Offense",10,11,22,50,145,0.7,46.3,138.5,3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1981,"Southern","Defense",10,12.3,24.4,50.4,140.4,1.1,46.7,172.4,3.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1981,"Southern","Difference",0,-1.3,-2.4,-0.4,4.6,-0.4,-0.4,-33.9,-0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1980,"Southern","Offense",11,8.5,19.4,43.7,116.8,0.5,49.5,171.4,3.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1980,"Southern","Defense",11,9.5,21.4,44.7,131.9,0.7,47,221.7,4.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1980,"Southern","Difference",0,-1,-2,-1,-15.1,-0.2,2.5,-50.3,-1.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1979,"Southern","Offense",11,7,14.6,47.8,81.8,0.4,50.3,192.6,3.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1979,"Southern","Defense",11,9.9,20.5,48.4,143.5,0.7,47.4,182.2,3.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1979,"Southern","Difference",0,-2.9,-5.9,-0.6,-61.7,-0.3,2.9,10.4,0,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1978,"Southern","Offense",11,6.5,17.1,38.3,80.1,0.2,47.6,150.9,3.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1978,"Southern","Defense",11,8.5,18.7,45.6,125.4,1.1,51.8,199.2,3.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1978,"Southern","Difference",0,-2,-1.6,-7.3,-45.3,-0.9,-4.2,-48.3,-0.6,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1977,"Southern","Offense",11,7.2,15.3,47,104.5,0.5,57.8,189.2,3.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1977,"Southern","Defense",11,10.8,21.1,51.3,140.2,0.7,44.2,120.9,2.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1977,"Southern","Difference",0,-3.6,-5.8,-4.3,-35.7,-0.2,13.6,68.3,0.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1976,"Southern","Offense",10,5,12.4,40.3,65.3,0.2,51.5,171.8,3.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1976,"Southern","Defense",10,7,15.1,46.4,83.5,0.3,58.3,215.4,3.7,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1976,"Southern","Difference",0,-2,-2.7,-6.1,-18.2,-0.1,-6.8,-43.6,-0.4,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1975,"Southern","Offense",11,11.4,21.5,53,142.2,0.5,47.4,139.5,2.9,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1975,"Southern","Defense",11,3.6,10.3,35.4,51.1,0.5,55,221.5,4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1975,"Southern","Difference",0,7.8,11.2,17.6,91.1,0,-7.6,-82,-1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1974,"Southern","Offense",11,5.9,13.7,43,69,0.5,53.5,214.9,4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1974,"Southern","Defense",11,7.2,16,44.9,109.2,NA,58.5,227.2,3.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1974,"Southern","Difference",0,-1.3,-2.3,-1.9,-40.2,0.5,-5,-12.3,0.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1973,"Southern","Offense",11,11.4,24.1,47.2,138.9,0.5,41.2,115.1,2.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1973,"Southern","Defense",11,10.8,21.3,50.9,149,1.5,52.5,224,4.3,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1973,"Southern","Difference",0,0.6,2.8,-3.7,-10.1,-1,-11.3,-108.9,-1.5,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1972,"Southern","Offense",11,11.5,23.6,48.8,163.5,0.8,41.2,90.1,2.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1972,"Southern","Defense",11,9.5,19.4,48.8,148.9,1.6,49.8,190.9,3.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1972,"Southern","Difference",0,2,4.2,0,14.6,-0.8,-8.6,-100.8,-1.6,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1971,"Southern","Offense",11,7.8,20.8,37.6,95.3,0.1,42.1,100.5,2.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1971,"Southern","Defense",11,14.2,25.8,54.9,203.2,1.4,50.6,209.1,4.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1971,"Southern","Difference",0,-6.4,-5,-17.3,-107.9,-1.3,-8.5,-108.6,-1.7,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1970,"Southern","Offense",11,8.1,25.7,31.4,92.1,0.7,47.2,115.4,2.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1970,"Southern","Defense",11,11.4,21.6,52.5,163.7,1.5,54,285.4,5.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1970,"Southern","Difference",0,-3.3,4.1,-21.1,-71.6,-0.8,-6.8,-170,-2.9,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1969,"Southern","Offense",10,10.7,32.6,32.8,112.2,0.2,43.1,69.1,1.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1969,"Southern","Defense",10,11.8,23.7,49.8,178.3,NA,61.5,312.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1969,"Southern","Difference",0,-1.1,8.9,-17,-66.1,0.2,-18.4,-243.1,-3.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1968,"Southern","Offense",10,8.9,26.4,33.7,134,0.4,48.7,118.1,2.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1968,"Southern","Defense",10,13.7,24.6,55.7,183.4,NA,53.6,200.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1968,"Southern","Difference",0,-4.8,1.8,-22,-49.4,0.4,-4.9,-82.2,-1.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1967,"Southern","Offense",10,11.2,23,48.7,148.2,1.2,44.6,134.9,3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1967,"Southern","Defense",10,10.3,23.4,44,128.9,NA,47.7,135.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1967,"Southern","Difference",0,0.9,-0.4,4.7,19.3,1.2,-3.1,-0.9,0.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1966,"Southern","Offense",10,12.1,25,48.4,147,NA,35.8,88.1,2.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1966,"Southern","Defense",10,10.7,19.4,55.2,150.6,NA,53.4,209,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1966,"Southern","Difference",0,1.4,5.6,-6.8,-3.6,0,-17.6,-120.9,-1.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1965,"Southern","Offense",10,10,21.9,45.7,125.6,1,42.1,124.1,2.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1965,"Southern","Defense",10,8.9,18.6,47.8,117.4,1,47.5,160.8,3.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1965,"Southern","Difference",0,1.1,3.3,-2.1,8.2,0,-5.4,-36.7,-0.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1964,"Southern","Offense",10,8.1,18.7,43.3,114.8,0.7,38.9,110.1,2.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1964,"Southern","Defense",10,6.3,13.2,47.7,79.6,0.8,51.8,220.2,4.3,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1964,"Southern","Difference",0,1.8,5.5,-4.4,35.2,-0.1,-12.9,-110.1,-1.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1963,"Southern","Offense",10,8.5,20.8,40.9,124.4,1,43,157.5,3.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1963,"Southern","Defense",10,6.4,14.3,44.8,74.3,0.6,46.6,144.9,3.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1963,"Southern","Difference",0,2.1,6.5,-3.9,50.1,0.4,-3.6,12.6,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1962,"Southern","Offense",10,4.5,12.5,36,47.7,0.4,45.1,159.5,3.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1962,"Southern","Defense",10,9.8,20.4,48,107.6,0.8,46.3,156.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1962,"Southern","Difference",0,-5.3,-7.9,-12,-59.9,-0.4,-1.2,3,0.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1961,"Southern","Offense",10,8.2,21.1,38.9,109,0.8,38.7,113.4,2.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1961,"Southern","Defense",10,8.1,17.8,45.5,93.4,0.8,48.3,153.4,3.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1961,"Southern","Difference",0,0.1,3.3,-6.6,15.6,0,-9.6,-40,-0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1960,"Southern","Offense",10,10.3,21.4,48.1,142.4,0.8,42.7,149.7,3.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1960,"Southern","Defense",10,7.8,17,45.9,87,0.5,41.7,148,3.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1960,"Southern","Difference",0,2.5,4.4,2.2,55.4,0.3,1,1.7,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1959,"Southern","Offense",10,7.8,15.7,49.7,146.6,1.7,46.5,174,3.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1959,"Southern","Defense",10,6.8,17.7,38.4,91.1,0.4,45.8,165.6,3.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1959,"Southern","Difference",0,1,-2,11.3,55.5,1.3,0.7,8.4,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1958,"Southern","Offense",10,4.5,10.2,44.1,83.4,0.6,42.6,188,4.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1958,"Southern","Defense",10,6,14.7,40.8,71.3,0.4,48.3,154.8,3.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1958,"Southern","Difference",0,-1.5,-4.5,3.3,12.1,0.2,-5.7,33.2,1.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1957,"Southern","Offense",10,5.7,12.2,46.7,76.3,0.9,52.7,213,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1957,"Southern","Defense",10,5.4,13.8,39.1,53,NA,50.2,195.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1957,"Southern","Difference",0,0.3,-1.6,7.6,23.3,0.9,2.5,17.5,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1956,"Southern","Offense",10,5.4,14.3,37.8,86.5,0.6,44.4,170.3,3.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1956,"Southern","Defense",10,5.3,11.1,47.7,78.9,0.6,56.3,290.5,5.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-military-institute",1956,"Southern","Difference",0,0.1,3.2,-9.9,7.6,0,-11.9,-120.2,-1.4,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"virginia-tech",2021,"ACC","Offense",13,13.3,24.3,54.7,176.4,1.3,40.9,185.3,4.5,1.2,65.2,361.7,5.5,7.7,9.5,1.5,18.8,5.4,45.9,0.5,0.4,0.9
"virginia-tech",2021,"ACC","Defense",13,17.8,30.2,59.2,224.2,1.5,36.7,169.5,4.6,1.5,66.8,393.7,5.9,9.5,9.4,1.5,20.5,6.4,56.2,0.3,0.8,1.1
"virginia-tech",2021,"ACC","Difference",0,-4.5,-5.9,-4.5,-47.8,-0.2,4.2,15.8,-0.1,-0.3,-1.6,-32,-0.4,-1.8,0.1,0,-1.7,-1,-10.3,0.2,-0.4,-0.2
"virginia-tech",2020,"ACC","Offense",11,14.4,23.2,62,200.6,1.2,43,240.1,5.6,2.5,66.2,440.7,6.7,8.5,12.2,1.7,22.4,5.3,47,0.7,0.5,1.3
"virginia-tech",2020,"ACC","Defense",11,21.8,35.4,61.7,266,1.7,36.9,181.5,4.9,2.2,72.3,447.5,6.2,12.6,9.5,1.1,23.3,7.5,65,0.5,1.1,1.5
"virginia-tech",2020,"ACC","Difference",0,-7.4,-12.2,0.3,-65.4,-0.5,6.1,58.6,0.7,0.3,-6.1,-6.8,0.5,-4.1,2.7,0.6,-0.9,-2.2,-18,0.2,-0.6,-0.2
"virginia-tech",2019,"ACC","Offense",13,14.2,24.5,58.2,209.1,1.7,43.5,176.1,4.1,1.6,67.9,385.2,5.7,8.3,9.6,2,19.9,5.3,46.6,1.2,0.6,1.8
"virginia-tech",2019,"ACC","Defense",13,18.3,33.8,54.1,224,1.6,34.8,139.7,4,1.4,68.6,363.7,5.3,9,7.1,1.9,18,7.2,56.9,0.4,1.1,1.5
"virginia-tech",2019,"ACC","Difference",0,-4.1,-9.3,4.1,-14.9,0.1,8.7,36.4,0.1,0.2,-0.7,21.5,0.4,-0.7,2.5,0.1,1.9,-1.9,-10.3,0.8,-0.5,0.3
"virginia-tech",2018,"ACC","Offense",13,19.2,33,58.3,253.8,2.2,39.8,174.3,4.4,1.5,72.8,428.2,5.9,11.2,9.7,1.5,22.3,5.8,54.9,0.5,0.8,1.2
"virginia-tech",2018,"ACC","Defense",13,17.9,30.1,59.6,228.4,1.4,38.5,210.3,5.5,2.5,68.6,438.7,6.4,9.2,9.4,1.7,20.3,6.5,45.2,0.9,0.5,1.5
"virginia-tech",2018,"ACC","Difference",0,1.3,2.9,-1.3,25.4,0.8,1.3,-36,-1.1,-1,4.2,-10.5,-0.5,2,0.3,-0.2,2,-0.7,9.7,-0.4,0.3,-0.3
"virginia-tech",2017,"ACC","Offense",13,18.8,31.5,59.8,239.5,1.6,44.8,173.4,3.9,1.5,76.4,412.8,5.4,10.9,9.7,1.5,22.2,4.6,42.2,0.4,0.7,1.1
"virginia-tech",2017,"ACC","Defense",13,13.3,27.5,48.5,199.1,1.2,35.5,120.5,3.4,0.5,63,319.6,5.1,7.8,6.4,1.2,15.4,6.3,48.2,0.5,1,1.5
